  172.0289,   80.6384,    80.546,   80.5976,   80.6473,   80.6953,   80.8148,   80.7868,   80.8309,   80.8009,   80.6972,   80.5931,   80.4888,   80.5306,   80.6458,   80.6884,   80.8048,   80.8492,   80.8947,   80.8685,    80.844,   80.8212,   80.8004,   80.7817,   80.8383,   80.8973,   80.8857,   80.8037,   80.7243,   80.5745,   80.5736,   80.6484,   80.6529,   80.6601,   80.6699,   80.7553,   80.7702,   80.6412,   80.5875,    80.609,   80.7054,   80.7304,    80.757,   80.7119,   80.6679,   80.6248,   80.6555,   80.6865,   80.6447,   80.6759,   80.7069,   80.8104,   80.8401,   80.8688,   80.7502,   80.7033,   80.6548,   80.6776,   80.7714,   80.8632,   80.9527,   80.9668,   80.9053,   80.8412,   80.7745,   80.7051,    80.633,   80.6312,   80.6267,   80.6195,   80.6827,   80.6704,   80.6556
  172.0317,   80.6216,   80.6012,   80.5789,   80.6279,   80.7484,   80.7944,   80.8393,   80.8102,   80.7803,   80.6768,    80.573,   80.4692,   80.5117,   80.6277,   80.7444,   80.7888,   80.8344,   80.8812,   80.8565,   80.8334,   80.8123,   80.7931,   80.7761,   80.8345,   80.8222,   80.8125,   80.8053,   80.6546,   80.5796,   80.5804,   80.5839,   80.6631,   80.6718,   80.6831,   80.7698,   80.7128,    80.658,   80.6053,   80.6276,   80.6517,   80.7504,   80.7043,   80.7325,   80.6886,   80.6455,   80.6759,   80.6335,   80.6642,   80.6948,   80.7249,   80.7544,   80.8561,   80.8105,   80.7637,   80.7154,   80.6654,   80.6865,   80.7057,   80.7957,   80.8835,   80.8957,   80.9055,   80.8396,   80.7711,      80.7,   80.6261,   80.6226,   80.6165,   80.6078,   80.6696,   80.6559,   80.6398
  172.0345,   80.6108,   80.5907,   80.5688,   80.6183,   80.7393,   80.7859,   80.8314,    80.803,   80.7738,   80.6712,   80.5683,   80.4654,   80.5088,   80.6257,   80.7433,   80.7888,   80.8353,   80.8831,   80.8593,   80.8372,   80.8169,   80.7986,   80.7824,   80.7685,     80.83,   80.8209,   80.7413,   80.6642,   80.5897,   80.5178,   80.5946,    80.674,   80.6829,   80.6942,   80.7078,   80.7238,   80.6688,   80.6158,   80.6377,   80.6613,   80.6865,   80.7129,   80.7404,   80.6958,   80.6519,   80.6815,   80.6383,   80.6681,   80.6247,   80.7269,   80.7554,   80.8561,   80.8096,   80.7618,   80.7126,   80.6616,   80.6819,   80.7002,   80.7894,   80.8764,   80.8879,    80.897,   80.8306,   80.7615,   80.6899,   80.6157,   80.6119,   80.6056,   80.5967,   80.6585,   80.7179,   80.6289
  172.0373,   80.6237,   80.6028,   80.5801,   80.6286,   80.7486,   80.7941,   80.8385,   80.8819,   80.7785,   80.6746,   80.5704,   80.5392,   80.5813,   80.6239,   80.7402,   80.8574,   80.9026,   80.8762,   80.8512,    80.828,   80.8067,   80.7875,   80.7705,   80.7558,   80.8166,    80.807,   80.7268,   80.6494,   80.5747,   80.5757,   80.5795,    80.659,    80.668,   80.6797,   80.7668,   80.7833,   80.6559,   80.6037,   80.6265,   80.7241,   80.7502,   80.7777,   80.7333,   80.6899,   80.6472,   80.6781,   80.6362,   80.6673,   80.6983,   80.7288,   80.8317,   80.8606,   80.8154,   80.7688,   80.7206,   80.6708,   80.6921,   80.7113,   80.8014,   80.8891,   80.9013,    80.838,   80.7719,   80.7763,   80.7049,   80.6308,   80.6271,   80.6206,   80.6116,    80.673,   80.6589,   80.6424
  172.0401,   80.5927,   80.5687,   80.6162,   80.6622,   80.7069,   80.8236,   80.8663,   80.9085,   80.8042,   80.6997,   80.5954,   80.5644,   80.6071,   80.6505,   80.7681,   80.8138,   80.8611,   80.9099,   80.8876,   80.8672,    80.849,     80.76,   80.7466,   80.7356,   80.8003,   80.7216,   80.7186,   80.6453,   80.5017,    80.507,   80.5879,   80.5985,   80.6115,   80.6271,   80.7179,    80.738,   80.6139,   80.6378,   80.6634,   80.6905,   80.7188,   80.7483,   80.7786,   80.7364,   80.6946,    80.726,   80.6842,   80.7152,   80.6725,   80.7752,   80.8768,   80.8311,   80.8569,    80.735,   80.6843,   80.7047,   80.7228,   80.7388,   80.8253,   80.8362,   80.8446,   80.7772,   80.7802,   80.7073,   80.6317,   80.5535,   80.5455,   80.6081,    80.595,   80.6525,   80.6347,   80.6147
  172.0429,   80.6233,   80.5987,   80.5729,   80.6189,    80.737,   80.7814,   80.8982,   80.8687,    80.766,   80.6635,   80.5613,   80.5328,   80.5782,   80.6977,   80.7453,   80.8674,   80.9181,   80.8974,   80.9518,   80.8621,   80.8477,   80.7625,   80.7528,   80.7456,   80.8139,   80.7387,   80.7392,   80.5961,   80.5286,   80.5367,   80.5472,   80.6332,   80.6484,   80.6658,   80.6852,   80.7064,   80.6563,   80.6078,   80.6337,   80.6607,   80.7617,   80.7174,   80.7467,   80.7032,   80.7328,   80.6892,   80.7183,   80.6737,   80.7014,   80.8011,   80.8996,   80.8506,   80.7999,   80.7475,   80.6931,   80.7097,   80.7242,   80.7363,    80.819,   80.8263,    80.831,   80.8331,   80.7596,   80.7566,   80.6779,   80.5968,   80.5862,   80.5733,   80.5581,   80.6138,   80.6675,   80.6462
  172.0457,   80.6048,   80.5795,    80.553,   80.5986,   80.7164,   80.8336,   80.8774,    80.848,   80.7456,   80.6436,    80.542,   80.5143,   80.5606,   80.6811,   80.7299,   80.8532,   80.9053,   80.9592,   80.9421,   80.9271,   80.8413,   80.8309,     80.75,   80.7445,   80.8147,   80.7413,   80.7436,   80.6022,   80.5365,   80.5462,   80.5583,   80.5728,   80.5894,    80.608,   80.7016,   80.7239,   80.6017,    80.554,   80.6535,    80.681,   80.7094,   80.7382,   80.7675,   80.7238,   80.6801,   80.7091,   80.6645,   80.6923,    80.719,   80.8177,    80.842,   80.8647,   80.8127,   80.7588,   80.7028,   80.7178,   80.7305,   80.7409,   80.8219,   80.8273,   80.8302,   80.8305,   80.7552,   80.7504,   80.6701,   80.5873,   80.5751,   80.5607,   80.6172,   80.5985,    80.651,   80.6287
  172.0485,   80.5872,   80.5619,   80.5355,   80.5813,   80.6996,   80.8173,   80.8618,   80.8331,   80.7317,   80.6306,   80.6032,   80.5036,   80.5511,    80.673,   80.7231,    80.848,   80.9015,   80.9569,   80.9414,   80.9279,   80.8437,   80.8348,   80.7553,   80.7513,   80.8229,   80.7509,   80.7544,   80.6142,   80.5495,   80.5603,   80.5733,   80.5884,   80.6057,   80.6249,   80.6458,   80.6684,   80.6194,   80.5716,    80.598,   80.6983,   80.7262,   80.7545,   80.7101,   80.7387,   80.6941,    80.649,   80.6764,   80.6299,   80.7285,   80.8258,   80.8487,     80.87,   80.8165,    80.761,   80.7036,    80.717,   80.7282,    80.737,   80.8165,   80.8936,    80.822,    80.821,   80.8175,   80.7385,    80.657,   80.5732,   80.5602,   80.6181,   80.6008,   80.6547,   80.6338,   80.6112
  172.0513,   80.5973,   80.5719,   80.5454,    80.591,   80.7089,   80.7532,   80.7972,   80.8411,   80.7391,   80.6374,   80.5363,    80.509,   80.5558,   80.6768,   80.7261,   80.8501,   80.9028,   80.9573,   80.9409,   80.9265,   80.8414,   80.8317,   80.7514,   80.8197,   80.8174,   80.8177,   80.7475,   80.6798,   80.5415,   80.5517,   80.5643,   80.5791,    80.596,    80.615,   80.6358,   80.6583,   80.6092,   80.5616,   80.5881,   80.6886,   80.7168,   80.7456,   80.7746,   80.7307,   80.6866,   80.6422,   80.6703,   80.6245,   80.7238,    80.822,   80.8457,   80.8678,   80.8152,   80.7606,    80.704,   80.7184,   80.7304,   80.7401,   80.8204,   80.8983,   80.8275,   80.8272,   80.8244,    80.746,   80.6651,   80.5818,   80.5692,   80.6275,   80.6105,   80.6646,   80.6438,   80.6213
  172.0541,    80.586,   80.5601,   80.5332,   80.5785,   80.6962,   80.8134,   80.8574,   80.8284,   80.7265,   80.6251,   80.5974,   80.4975,   80.5448,   80.6665,   80.7165,   80.8413,   80.8948,   80.8772,   80.8617,   80.8484,   80.8374,   80.8288,   80.7495,   80.7459,   80.8178,   80.8192,   80.7501,   80.6834,   80.6193,   80.5575,    80.571,   80.5868,   80.6046,   80.6243,   80.6459,    80.669,   80.6206,   80.5734,   80.6003,   80.7011,   80.7296,   80.7584,   80.7144,   80.6704,   80.6992,   80.6546,   80.6092,    80.636,   80.6618,   80.7593,   80.8553,   80.8036,   80.8232,   80.7677,   80.7102,   80.7235,   80.7345,   80.7431,   80.8223,    80.899,   80.8271,   80.8257,   80.8218,   80.7423,   80.6603,    80.576,   80.5625,   80.6198,    80.602,   80.6553,   80.6337,   80.6106
