0.64,-9957
0.64,-9945
0.64,-9948
0.64,-9951
0.64,-9955
0.64,-9960
0.65,-9967
0.65,-9975
0.65,-9982
0.65,-9985
0.65,-9982
0.65,-9978
0.65,-9973
0.65,-9977
0.65,-9981
0.65,-9987
0.66,-9989
0.66,-9986
0.66,-9981
0.66,-9977
0.66,-9981
0.66,-9983
0.66,-9986
0.66,-9986
0.66,-9983
0.66,-9980
0.67,-9977
0.67,-9977
0.67,-9978
0.67,-9978
0.67,-9978
0.67,-9977
0.67,-9975
0.67,-9971
0.67,-9967
0.67,-9965
0.68,-9965
0.68,-9972
0.68,-9976
0.68,-9983
0.68,-9991
0.68,-9989
0.68,-9985
0.68,-9981
0.68,-9979
0.68,-9975
0.69,-9978
0.69,-9982
0.69,-9983
0.69,-9987
0.69,-9988
0.69,-9986
0.69,-9984
0.69,-9982
0.69,-9979
0.69,-9979
0.70,-9979
0.70,-9978
0.70,-9978
0.70,-9978
0.70,-9977
0.70,-9977
0.70,-9977
0.70,-9976
0.70,-9976
0.70,-9975
0.71,-9976
0.71,-9978
0.71,-9981
0.71,-9982
0.71,-9985
0.71,-9987
0.71,-9985
0.71,-9984
0.71,-9982
0.71,-9981
0.72,-9978
0.72,-9979
0.72,-9981
0.72,-9985
0.72,-9986
0.72,-9990
0.72,-9992
0.72,-9988
0.72,-9986
0.72,-9984
0.73,-9980
0.73,-9978
0.73,-9975
0.73,-9979
0.73,-9981
0.73,-9986
0.73,-9988
0.73,-9993
0.73,-9992
0.73,-9990
0.74,-9988
0.74,-9987
0.74,-9985
0.74,-9983
0.74,-9983
0.74,-9982
0.74,-9982
0.74,-9981
0.74,-9981
0.74,-9981
0.75,-9982
0.75,-9984
0.75,-9985
0.75,-9986
0.75,-9989
0.75,-9989
0.75,-9988
0.75,-9987
0.75,-9987
0.75,-9986
0.76,-9985
0.76,-9985
0.76,-9985
0.76,-9985
0.76,-9985
0.76,-9985
0.76,-9985
0.76,-9985
0.76,-9985
0.76,-9985
0.77,-9985
0.77,-9984
0.77,-9984
0.77,-9985
0.77,-9985
0.77,-9986
0.77,-9986
0.77,-9987
0.77,-9985
0.77,-9984
0.78,-9983
0.78,-9981
0.78,-9980
0.78,-9978
0.78,-9980
0.78,-9982
0.78,-9984
0.78,-9986
0.78,-9987
0.78,-9989
0.79,-9989
0.79,-9988
0.79,-9988
0.79,-9987
0.79,-9986
0.79,-9986
0.79,-9986
0.79,-9986
0.79,-9986
0.79,-9986
0.80,-9985
0.80,-9984
0.80,-9984
0.80,-9982
0.80,-9982
0.80,-9981
0.80,-9982
0.80,-9984
0.80,-9988
0.80,-9990
0.81,-9992
0.81,-9996
0.81,-9993
0.81,-9989
0.81,-9981
0.81,-9978
0.81,-9970
0.81,-9966
0.81,-9976
0.81,-9981
0.82,-9987
0.82,-9997
0.82,-10002
0.82,-10004
0.82,-9999
0.82,-9995
0.82,-9986
0.82,-9981
0.82,-9972
0.82,-9973
0.83,-9974
0.83,-9975
0.83,-9977
0.83,-9978
0.83,-9980
0.83,-9982
0.83,-9979
0.83,-9975
0.83,-9972
0.83,-9965
0.84,-9961
0.84,-9958
0.84,-9954
0.84,-9958
0.84,-9963
0.84,-9972
0.84,-9977
0.84,-9981
0.84,-9986
0.84,-9991
0.85,-9988
0.85,-9985
0.85,-9979
0.85,-9976
0.85,-9973
0.85,-9970
0.85,-9970
0.85,-9974
0.85,-9977
0.85,-9981
0.86,-9984
0.86,-9988
0.86,-9991
0.86,-9995
0.86,-9990
0.86,-9988
0.86,-9985
0.86,-9982
0.86,-9980
0.86,-9977
0.87,-9974
0.87,-9975
0.87,-9976
0.87,-9979
0.87,-9980
0.87,-9981
0.87,-9982
0.87,-9984
0.87,-9984
0.87,-9984
0.88,-9984
0.88,-9983
0.88,-9983
0.88,-9983
0.88,-9983
0.88,-9982
0.88,-9982
0.88,-9981
0.88,-9980
0.88,-9979
0.89,-9979
0.89,-9978
0.89,-9977
0.89,-9980
0.89,-9983
0.89,-9989
0.89,-9992
0.89,-9995
0.89,-9998
0.89,-10002
0.90,-9998
0.90,-9993
0.90,-9989
0.90,-9984
0.90,-9979
0.90,-9975
0.90,-9970
0.90,-9965
0.90,-9969
0.90,-9973
0.91,-9977
0.91,-9981
0.91,-9985
0.91,-9989
0.91,-9993
0.91,-9997
0.91,-9994
0.91,-9990
0.91,-9987
0.91,-9983
0.92,-9979
0.92,-9976
0.92,-9972
0.92,-9968
0.92,-9972
0.92,-9976
0.92,-9980
0.92,-9985
0.92,-9989
0.92,-9993
0.93,-9997
0.93,-10002
0.93,-9995
0.93,-9991
0.93,-9987
0.93,-9984
0.93,-9980
0.93,-9976
0.93,-9972
0.93,-9975
0.94,-9978
0.94,-9982
0.94,-9985
0.94,-9988
0.94,-9992
0.94,-9995
0.94,-9999
0.94,-9996
0.94,-9992
0.94,-9989
0.95,-9985
0.95,-9982
0.95,-9978
0.95,-9975
0.95,-9971
0.95,-9975
0.95,-9979
0.95,-9983
0.95,-9987
0.95,-9991
0.96,-9999
0.96,-10003
0.96,-10003
0.96,-10002
0.96,-10002
0.96,-10001
0.96,-10000
0.96,-10000
0.96,-9999
0.96,-9998
0.97,-9995
0.97,-9991
0.97,-9988
0.97,-9984
0.97,-9980
0.97,-9977
0.97,-9973
0.97,-9975
0.97,-9981
0.97,-9987
0.98,-9994
0.98,-10000
0.98,-10006
0.98,-10012
0.98,-10019
0.98,-10010
0.98,-10001
0.98,-9992
0.98,-9983
0.98,-9974
0.99,-9965
0.99,-9956
0.99,-9946
0.99,-9954
0.99,-9963
0.99,-9971
0.99,-9980
0.99,-9988
0.99,-9997
0.99,-10005
1.00,-10014
1.00,-10009
1.00,-10003
1.00,-9998
1.00,-9992
1.00,-9987
1.00,-9981
1.00,-9970
1.00,-9974
1.00,-9979
1.01,-9984
1.01,-9989
1.01,-9994
1.01,-9999
1.01,-10004
1.01,-10009
1.01,-10004
1.01,-9998
1.01,-9993
1.01,-9987
1.02,-9982
1.02,-9976
1.02,-9971
1.02,-9965
1.02,-9969
1.02,-9974
1.02,-9979
1.02,-9984
1.02,-9989
1.02,-9994
1.03,-9999
1.03,-10004
1.03,-10000
1.03,-9996
1.03,-9992
1.03,-9987
1.03,-9983
1.03,-9979
1.03,-9975
1.03,-9970
1.04,-9971
1.04,-9973
1.04,-9975
1.04,-9978
1.04,-9980
1.04,-9982
1.04,-9984
1.04,-9984
1.04,-9985
1.04,-9985
1.05,-9986
1.05,-9986
1.05,-9987
1.05,-9987
1.05,-9988
1.05,-9986
1.05,-9984
1.05,-9982
1.05,-9980
1.05,-9978
1.06,-9976
1.06,-9974
1.06,-9971
1.06,-9971
1.06,-9972
1.06,-9973
1.06,-9974
1.06,-9974
1.06,-9975
1.06,-9976
1.07,-9977
1.07,-9978
1.07,-9979
1.07,-9980
1.07,-9981
1.07,-9982
1.07,-9983
1.07,-9984
1.07,-9985
1.07,-9987
1.08,-9988
1.08,-9989
1.08,-9990
1.08,-9991
1.08,-9992
1.08,-9994
1.08,-9992
1.08,-9989
1.08,-9986
1.08,-9983
1.09,-9981
1.09,-9978
1.09,-9975
1.09,-9972
1.09,-9975
1.09,-9978
1.09,-9982
1.09,-9985
1.09,-9988
1.09,-9992
1.10,-9995
1.10,-9999
1.10,-9998
1.10,-9996
1.10,-9995
1.10,-9993
1.10,-9992
1.10,-9990
1.10,-9989
1.10,-9987
1.11,-9987
1.11,-9987
1.11,-9986
1.11,-9986
1.11,-9985
1.11,-9985
1.11,-9984
1.11,-9985
1.11,-9986
1.11,-9988
1.12,-9989
1.12,-9990
1.12,-9992
1.12,-9993
1.12,-9995
1.12,-9993
1.12,-9991
1.12,-9989
1.12,-9987
1.12,-9985
1.13,-9983
1.13,-9981
1.13,-9978
1.13,-9981
1.13,-9984
1.13,-9988
1.13,-9991
1.13,-9994
1.13,-9998
1.13,-10001
1.14,-10005
1.14,-10000
1.14,-9994
1.14,-9988
1.14,-9982
1.14,-9977
1.14,-9971
1.14,-9965
1.14,-9959
1.14,-9971
1.15,-9977
1.15,-9984
1.15,-9990
1.15,-9996
1.15,-10002
1.15,-10009
1.15,-10005
1.15,-10001
1.15,-9997
1.15,-9993
1.16,-9989
1.16,-9985
1.16,-9981
1.16,-9976
1.16,-9978
1.16,-9981
1.16,-9987
1.16,-9989
1.16,-9992
1.16,-9995
1.17,-9998
1.17,-9996
1.17,-9994
1.17,-9991
1.17,-9989
1.17,-9987
1.17,-9984
1.17,-9982
1.17,-9979
1.17,-9981
1.18,-9983
1.18,-9985
1.18,-9988
1.18,-9990
1.18,-9992
1.18,-9994
1.18,-9997
1.18,-9991
1.18,-9987
