0.64,-6070
0.64,-6066
0.64,-6072
0.64,-6078
0.64,-6087
0.64,-6093
0.65,-6100
0.65,-6108
0.65,-6115
0.65,-6122
0.65,-6130
0.65,-6137
0.65,-6149
0.65,-6157
0.65,-6165
0.65,-6177
0.66,-6184
0.66,-6189
0.66,-6196
0.66,-6201
0.66,-6205
0.66,-6207
0.66,-6210
0.66,-6214
0.66,-6217
0.66,-6219
0.67,-6222
0.67,-6222
0.67,-6221
0.67,-6221
0.67,-6220
0.67,-6218
0.67,-6216
0.67,-6212
0.67,-6209
0.67,-6207
0.68,-6202
0.68,-6195
0.68,-6191
0.68,-6184
0.68,-6176
0.68,-6172
0.68,-6162
0.68,-6153
0.68,-6148
0.68,-6138
0.69,-6124
0.69,-6110
0.69,-6103
0.69,-6089
0.69,-6074
0.69,-6057
0.69,-6048
0.69,-6031
0.69,-6014
0.69,-6004
0.70,-5984
0.70,-5974
0.70,-5954
0.70,-5944
0.70,-5922
0.70,-5910
0.70,-5898
0.70,-5874
0.70,-5862
0.70,-5837
0.71,-5822
0.71,-5807
0.71,-5776
0.71,-5761
0.71,-5731
0.71,-5715
0.71,-5683
0.71,-5667
0.71,-5635
0.71,-5619
0.72,-5586
0.72,-5570
0.72,-5553
0.72,-5519
0.72,-5502
0.72,-5468
0.72,-5451
0.72,-5417
0.72,-5400
0.72,-5383
0.73,-5349
0.73,-5332
0.73,-5315
0.73,-5280
0.73,-5263
0.73,-5228
0.73,-5210
0.73,-5175
0.73,-5158
0.73,-5123
0.74,-5106
0.74,-5089
0.74,-5054
0.74,-5036
0.74,-5004
0.74,-4988
0.74,-4971
0.74,-4939
0.74,-4923
0.74,-4891
0.75,-4875
0.75,-4843
0.75,-4827
0.75,-4811
0.75,-4779
0.75,-4764
0.75,-4734
0.75,-4719
0.75,-4704
0.75,-4674
0.76,-4658
0.76,-4630
0.76,-4616
0.76,-4588
0.76,-4574
0.76,-4560
0.76,-4533
0.76,-4520
0.76,-4493
0.76,-4480
0.77,-4453
0.77,-4439
0.77,-4427
0.77,-4402
0.77,-4390
0.77,-4365
0.77,-4353
0.77,-4340
0.77,-4317
0.77,-4306
0.78,-4294
0.78,-4271
0.78,-4260
0.78,-4248
0.78,-4227
0.78,-4216
0.78,-4194
0.78,-4183
0.78,-4172
0.78,-4152
0.79,-4143
0.79,-4124
0.79,-4115
0.79,-4106
0.79,-4087
0.79,-4079
0.79,-4063
0.79,-4055
0.79,-4047
0.79,-4031
0.80,-4022
0.80,-4007
0.80,-3999
0.80,-3983
0.80,-3975
0.80,-3967
0.80,-3952
0.80,-3945
0.80,-3931
0.80,-3924
0.81,-3917
0.81,-3903
0.81,-3897
0.81,-3891
0.81,-3878
0.81,-3872
0.81,-3859
0.81,-3852
0.81,-3839
0.81,-3833
0.82,-3826
0.82,-3813
0.82,-3807
0.82,-3795
0.82,-3789
0.82,-3783
0.82,-3772
0.82,-3766
0.82,-3754
0.82,-3749
0.83,-3743
0.83,-3738
0.83,-3732
0.83,-3726
0.83,-3715
0.83,-3709
0.83,-3705
0.83,-3700
0.83,-3695
0.83,-3686
0.84,-3681
0.84,-3676
0.84,-3671
0.84,-3668
0.84,-3664
0.84,-3656
0.84,-3652
0.84,-3648
0.84,-3644
0.84,-3640
0.85,-3636
0.85,-3632
0.85,-3624
0.85,-3620
0.85,-3616
0.85,-3612
0.85,-3604
0.85,-3599
0.85,-3595
0.85,-3590
0.86,-3585
0.86,-3581
0.86,-3576
0.86,-3571
0.86,-3562
0.86,-3558
0.86,-3553
0.86,-3549
0.86,-3544
0.86,-3540
0.87,-3535
0.87,-3531
0.87,-3527
0.87,-3519
0.87,-3515
0.87,-3511
0.87,-3507
