0.64,226
0.64,225
0.64,224
0.64,222
0.64,220
0.64,219
0.65,220
0.65,221
0.65,222
0.65,223
0.65,224
0.65,224
0.65,226
0.65,227
0.65,229
0.65,231
0.66,232
0.66,233
0.66,234
0.66,235
0.66,232
0.66,230
0.66,228
0.66,225
0.66,223
0.66,221
0.67,219
0.67,219
0.67,220
0.67,220
0.67,220
0.67,221
0.67,221
0.67,222
0.67,222
0.67,222
0.68,223
0.68,224
0.68,224
0.68,225
0.68,226
0.68,226
0.68,226
0.68,227
0.68,227
0.68,228
0.69,228
0.69,228
0.69,228
0.69,228
0.69,229
0.69,227
0.69,226
0.69,224
0.69,222
0.69,222
0.70,220
0.70,219
0.70,217
0.70,216
0.70,215
0.70,216
0.70,216
0.70,218
0.70,218
0.70,220
0.71,221
0.71,223
0.71,226
0.71,228
0.71,231
0.71,233
0.71,234
0.71,234
0.71,235
0.71,236
0.72,237
0.72,237
0.72,236
0.72,234
0.72,233
0.72,231
0.72,230
0.72,226
0.72,224
0.72,222
0.73,218
0.73,216
0.73,213
0.73,215
0.73,216
0.73,218
0.73,219
0.73,222
0.73,223
0.73,225
0.74,227
0.74,228
0.74,230
0.74,232
0.74,232
0.74,232
0.74,232
0.74,232
0.74,232
0.74,233
0.75,233
0.75,232
0.75,232
0.75,231
0.75,230
0.75,228
0.75,224
0.75,222
0.75,220
0.75,216
0.76,213
0.76,211
0.76,210
0.76,208
0.76,207
0.76,206
0.76,205
0.76,206
0.76,208
0.76,209
0.77,211
0.77,212
0.77,213
0.77,216
0.77,218
0.77,221
0.77,222
0.77,224
0.77,222
0.77,221
0.78,220
0.78,218
0.78,217
0.78,216
0.78,215
0.78,215
0.78,213
0.78,213
0.78,212
0.78,214
0.79,217
0.79,223
0.79,226
0.79,229
0.79,236
0.79,237
0.79,241
0.79,243
0.79,244
0.79,248
0.80,250
0.80,250
0.80,250
0.80,250
0.80,250
0.80,250
0.80,253
0.80,256
0.80,262
0.80,265
0.81,268
0.81,274
0.81,272
0.81,269
0.81,263
0.81,261
0.81,255
0.81,252
0.81,253
0.81,253
0.82,254
0.82,255
0.82,255
0.82,256
0.82,257
0.82,257
0.82,259
0.82,259
0.82,261
0.82,261
0.83,260
0.83,259
0.83,258
0.83,257
0.83,255
0.83,254
0.83,255
0.83,256
0.83,257
0.83,260
0.84,261
0.84,262
0.84,264
0.84,264
0.84,264
0.84,265
0.84,265
0.84,266
0.84,266
0.84,267
0.85,267
0.85,267
0.85,268
0.85,268
0.85,269
0.85,269
0.85,270
0.85,271
0.85,271
0.85,272
0.86,273
0.86,273
0.86,274
0.86,275
0.86,271
0.86,269
0.86,267
0.86,265
0.86,263
0.86,261
0.87,258
0.87,259
0.87,260
0.87,263
0.87,264
0.87,266
0.87,267
0.87,269
0.87,268
0.87,266
0.88,265
0.88,263
0.88,262
0.88,260
0.88,259
0.88,257
0.88,256
0.88,254
0.88,253
0.88,252
0.89,251
0.89,250
0.89,249
0.89,249
0.89,248
0.89,246
0.89,245
0.89,244
0.89,243
0.89,242
0.90,240
0.90,237
0.90,235
0.90,232
0.90,229
0.90,227
0.90,224
0.90,221
0.90,221
0.90,222
0.91,222
0.91,223
0.91,224
0.91,224
0.91,225
0.91,226
0.91,224
